lib total_size num_regions memsync_time rcuda_time local_time nvidia_time other_time
mrcuda 33554432 128 44.206000 34.515000 9.691000 9.510000 0.181000
mrcuda 33554432 128 26.416000 19.310000 7.106000 6.985000 0.121000
mrcuda 33554432 128 30.421000 20.770000 9.651000 9.480000 0.171000
mrcuda 33554432 128 49.661000 38.951000 10.710000 10.522000 0.188000
mrcuda 33554432 128 41.791000 31.248000 10.543000 10.354000 0.189000
mrcuda 33554432 128 42.642000 33.582000 9.060000 8.894000 0.166000
mrcuda 33554432 128 51.233000 40.438000 10.795000 10.604000 0.191000
mrcuda 33554432 128 38.380000 28.536000 9.844000 9.658000 0.186000
mrcuda 33554432 128 43.133000 32.467000 10.666000 10.486000 0.180000
mrcuda 33554432 128 50.707000 40.140000 10.567000 10.384000 0.183000
mrcuda 67108864 128 54.727000 36.194000 18.533000 18.318000 0.215000
mrcuda 67108864 128 53.595000 35.826000 17.769000 17.601000 0.168000
mrcuda 67108864 128 53.807000 35.832000 17.975000 17.802000 0.173000
mrcuda 67108864 128 54.799000 36.339000 18.460000 18.254000 0.206000
mrcuda 67108864 128 52.351000 35.465000 16.886000 16.700000 0.186000
mrcuda 67108864 128 55.956000 36.682000 19.274000 19.080000 0.194000
mrcuda 67108864 128 54.709000 36.224000 18.485000 18.303000 0.182000
mrcuda 67108864 128 50.326000 33.523000 16.803000 16.620000 0.183000
mrcuda 67108864 128 54.820000 36.068000 18.752000 18.553000 0.199000
mrcuda 67108864 128 53.455000 35.892000 17.563000 17.385000 0.178000
mrcuda 134217728 128 118.330000 80.876000 37.454000 37.186000 0.268000
mrcuda 134217728 128 117.721000 79.936000 37.785000 37.515000 0.270000
mrcuda 134217728 128 119.269000 81.275000 37.994000 37.718000 0.276000
mrcuda 134217728 128 119.548000 81.469000 38.079000 37.813000 0.266000
mrcuda 134217728 128 117.776000 80.598000 37.178000 36.928000 0.250000
mrcuda 134217728 128 117.626000 80.418000 37.208000 36.953000 0.255000
mrcuda 134217728 128 118.660000 80.968000 37.692000 37.419000 0.273000
mrcuda 134217728 128 118.910000 81.073000 37.837000 37.573000 0.264000
mrcuda 134217728 128 119.575000 81.842000 37.733000 37.434000 0.299000
mrcuda 134217728 128 117.995000 80.571000 37.424000 37.169000 0.255000
mrcuda 268435456 128 253.416000 174.950000 78.466000 78.144000 0.322000
mrcuda 268435456 128 249.525000 171.408000 78.117000 77.797000 0.320000
mrcuda 268435456 128 254.767000 175.993000 78.774000 78.442000 0.332000
mrcuda 268435456 128 249.266000 171.377000 77.889000 77.563000 0.326000
mrcuda 268435456 128 255.170000 176.020000 79.150000 78.813000 0.337000
mrcuda 268435456 128 254.868000 175.899000 78.969000 78.643000 0.326000
mrcuda 268435456 128 254.138000 175.550000 78.588000 78.259000 0.329000
mrcuda 268435456 128 246.374000 169.025000 77.349000 77.106000 0.243000
mrcuda 268435456 128 253.695000 175.089000 78.606000 78.267000 0.339000
mrcuda 268435456 128 253.187000 175.350000 77.837000 77.519000 0.318000
mrcuda 536870912 128 412.545000 257.997000 154.548000 153.971000 0.577000
mrcuda 536870912 128 412.912000 258.915000 153.997000 153.438000 0.559000
mrcuda 536870912 128 402.395000 250.128000 152.267000 151.697000 0.570000
mrcuda 536870912 128 414.555000 258.827000 155.728000 155.129000 0.599000
mrcuda 536870912 128 405.034000 251.400000 153.634000 153.098000 0.536000
mrcuda 536870912 128 412.662000 257.997000 154.665000 154.098000 0.567000
mrcuda 536870912 128 412.832000 259.361000 153.471000 152.897000 0.574000
mrcuda 536870912 128 404.358000 250.023000 154.335000 153.766000 0.569000
mrcuda 536870912 128 404.522000 250.643000 153.879000 153.330000 0.549000
mrcuda 536870912 128 414.075000 259.224000 154.851000 154.475000 0.376000
mrcuda 1048576 256 29.353000 26.055000 3.298000 3.044000 0.254000
mrcuda 1048576 256 18.128000 15.731000 2.397000 2.225000 0.172000
mrcuda 1048576 256 32.534000 29.854000 2.680000 2.476000 0.204000
mrcuda 1048576 256 18.535000 16.470000 2.065000 1.921000 0.144000
mrcuda 1048576 256 91.101000 87.233000 3.868000 3.562000 0.306000
mrcuda 1048576 256 29.846000 26.025000 3.821000 3.541000 0.280000
mrcuda 1048576 256 37.051000 34.308000 2.743000 2.533000 0.210000
mrcuda 1048576 256 12.218000 10.324000 1.894000 1.757000 0.137000
mrcuda 1048576 256 17.197000 14.521000 2.676000 2.476000 0.200000
mrcuda 1048576 256 168.073000 163.768000 4.305000 3.974000 0.331000
mrcuda 2097152 256 535.653000 530.755000 4.898000 4.575000 0.323000
mrcuda 2097152 256 84.795000 80.746000 4.049000 3.771000 0.278000
mrcuda 2097152 256 24.317000 21.270000 3.047000 2.856000 0.191000
mrcuda 2097152 256 29.504000 26.108000 3.396000 3.192000 0.204000
mrcuda 2097152 256 19.681000 17.247000 2.434000 2.280000 0.154000
mrcuda 2097152 256 25.082000 21.783000 3.299000 3.069000 0.230000
mrcuda 2097152 256 122.739000 119.416000 3.323000 3.111000 0.212000
mrcuda 2097152 256 22.868000 20.147000 2.721000 2.515000 0.206000
mrcuda 2097152 256 90.678000 86.644000 4.034000 3.761000 0.273000
mrcuda 2097152 256 535.514000 529.894000 5.620000 5.279000 0.341000
mrcuda 4194304 256 52.145000 46.968000 5.177000 4.869000 0.308000
mrcuda 4194304 256 45.467000 41.647000 3.820000 3.592000 0.228000
mrcuda 4194304 256 36.809000 32.454000 4.355000 4.092000 0.263000
mrcuda 4194304 256 21.874000 18.186000 3.688000 3.465000 0.223000
mrcuda 4194304 256 43.575000 38.913000 4.662000 4.358000 0.304000
mrcuda 4194304 256 15.710000 13.019000 2.691000 2.548000 0.143000
mrcuda 4194304 256 16.683000 13.509000 3.174000 2.975000 0.199000
mrcuda 4194304 256 16.648000 13.484000 3.164000 2.964000 0.200000
mrcuda 4194304 256 20.216000 16.431000 3.785000 3.585000 0.200000
mrcuda 4194304 256 23.752000 20.115000 3.637000 3.395000 0.242000
mrcuda 8388608 256 17.815000 14.282000 3.533000 3.352000 0.181000
mrcuda 8388608 256 19.567000 14.931000 4.636000 4.408000 0.228000
mrcuda 8388608 256 18.956000 14.584000 4.372000 4.171000 0.201000
mrcuda 8388608 256 54.804000 48.374000 6.430000 6.130000 0.300000
mrcuda 8388608 256 21.342000 16.777000 4.565000 4.338000 0.227000
mrcuda 8388608 256 24.213000 19.603000 4.610000 4.386000 0.224000
mrcuda 8388608 256 21.229000 16.992000 4.237000 4.049000 0.188000
mrcuda 8388608 256 21.615000 17.390000 4.225000 4.033000 0.192000
mrcuda 8388608 256 43.059000 36.160000 6.899000 6.557000 0.342000
mrcuda 8388608 256 20.944000 16.391000 4.553000 4.309000 0.244000
mrcuda 16777216 256 51.900000 42.348000 9.552000 9.196000 0.356000
mrcuda 16777216 256 53.096000 43.513000 9.583000 9.227000 0.356000
mrcuda 16777216 256 51.737000 42.102000 9.635000 9.266000 0.369000
mrcuda 16777216 256 26.981000 21.010000 5.971000 5.737000 0.234000
mrcuda 16777216 256 25.426000 18.828000 6.598000 6.349000 0.249000
mrcuda 16777216 256 46.307000 36.625000 9.682000 9.321000 0.361000
mrcuda 16777216 256 21.872000 17.219000 4.653000 4.464000 0.189000
mrcuda 16777216 256 23.875000 18.133000 5.742000 5.523000 0.219000
mrcuda 16777216 256 28.544000 20.955000 7.589000 7.316000 0.273000
mrcuda 16777216 256 46.414000 36.709000 9.705000 9.309000 0.396000
mrcuda 33554432 256 50.103000 36.052000 14.051000 13.672000 0.379000
mrcuda 33554432 256 53.824000 39.784000 14.040000 13.650000 0.390000
mrcuda 33554432 256 46.252000 31.811000 14.441000 14.012000 0.429000
mrcuda 33554432 256 45.537000 31.965000 13.572000 13.186000 0.386000
mrcuda 33554432 256 45.632000 32.038000 13.594000 13.218000 0.376000
mrcuda 33554432 256 32.872000 22.772000 10.100000 9.819000 0.281000
mrcuda 33554432 256 39.615000 28.146000 11.469000 11.158000 0.311000
mrcuda 33554432 256 62.600000 48.488000 14.112000 13.731000 0.381000
mrcuda 33554432 256 36.967000 26.208000 10.759000 10.464000 0.295000
mrcuda 33554432 256 38.173000 26.706000 11.467000 11.151000 0.316000
mrcuda 67108864 256 74.406000 51.546000 22.860000 22.456000 0.404000
mrcuda 67108864 256 75.648000 53.092000 22.556000 22.137000 0.419000
mrcuda 67108864 256 89.935000 66.128000 23.807000 23.373000 0.434000
mrcuda 67108864 256 84.170000 60.507000 23.663000 23.207000 0.456000
mrcuda 67108864 256 109.949000 87.193000 22.756000 22.322000 0.434000
mrcuda 67108864 256 90.876000 67.398000 23.478000 23.037000 0.441000
mrcuda 67108864 256 75.631000 52.386000 23.245000 22.798000 0.447000
mrcuda 67108864 256 68.314000 47.327000 20.987000 20.623000 0.364000
mrcuda 67108864 256 73.196000 50.715000 22.481000 22.058000 0.423000
mrcuda 67108864 256 61.773000 41.599000 20.174000 19.804000 0.370000
mrcuda 134217728 256 112.250000 73.205000 39.045000 38.630000 0.415000
mrcuda 134217728 256 112.995000 73.236000 39.759000 39.350000 0.409000
mrcuda 134217728 256 112.778000 73.371000 39.407000 39.025000 0.382000
mrcuda 134217728 256 111.357000 72.860000 38.497000 38.053000 0.444000
mrcuda 134217728 256 111.750000 73.005000 38.745000 38.324000 0.421000
mrcuda 134217728 256 107.991000 71.616000 36.375000 36.030000 0.345000
mrcuda 134217728 256 111.464000 72.801000 38.663000 38.261000 0.402000
mrcuda 134217728 256 113.377000 73.965000 39.412000 38.995000 0.417000
mrcuda 134217728 256 107.426000 69.272000 38.154000 37.738000 0.416000
mrcuda 134217728 256 111.807000 72.920000 38.887000 38.471000 0.416000
mrcuda 268435456 256 242.452000 164.837000 77.615000 77.081000 0.534000
mrcuda 268435456 256 241.497000 164.293000 77.204000 76.732000 0.472000
mrcuda 268435456 256 240.704000 162.262000 78.442000 77.938000 0.504000
mrcuda 268435456 256 242.716000 164.974000 77.742000 77.247000 0.495000
mrcuda 268435456 256 242.495000 164.141000 78.354000 77.867000 0.487000
mrcuda 268435456 256 240.439000 161.781000 78.658000 78.174000 0.484000
mrcuda 268435456 256 243.168000 164.140000 79.028000 78.563000 0.465000
mrcuda 268435456 256 241.054000 163.886000 77.168000 76.661000 0.507000
mrcuda 268435456 256 239.078000 161.204000 77.874000 77.380000 0.494000
mrcuda 268435456 256 241.819000 164.588000 77.231000 76.745000 0.486000
mrcuda 536870912 256 500.084000 341.178000 158.906000 158.366000 0.540000
mrcuda 536870912 256 501.354000 341.838000 159.516000 158.945000 0.571000
mrcuda 536870912 256 511.436000 352.872000 158.564000 158.015000 0.549000
mrcuda 536870912 256 512.113000 352.540000 159.573000 159.101000 0.472000
mrcuda 536870912 256 512.270000 353.857000 158.413000 157.848000 0.565000
mrcuda 536870912 256 512.952000 353.627000 159.325000 158.750000 0.575000
mrcuda 536870912 256 500.340000 341.579000 158.761000 158.223000 0.538000
mrcuda 536870912 256 504.690000 344.563000 160.127000 159.586000 0.541000
mrcuda 536870912 256 511.618000 354.086000 157.532000 156.953000 0.579000
mrcuda 536870912 256 504.052000 344.912000 159.140000 158.591000 0.549000
mrcuda 1048576 512 407.502000 399.062000 8.440000 7.775000 0.665000
mrcuda 1048576 512 237.281000 230.612000 6.669000 6.174000 0.495000
mrcuda 1048576 512 89.931000 85.901000 4.030000 3.682000 0.348000
mrcuda 1048576 512 360.942000 353.627000 7.315000 6.702000 0.613000
mrcuda 1048576 512 225.554000 219.410000 6.144000 5.648000 0.496000
mrcuda 1048576 512 450.346000 441.889000 8.457000 7.816000 0.641000
mrcuda 1048576 512 158.799000 152.814000 5.985000 5.522000 0.463000
mrcuda 1048576 512 185.305000 177.846000 7.459000 6.889000 0.570000
mrcuda 1048576 512 768.543000 758.317000 10.226000 9.415000 0.811000
mrcuda 1048576 512 596.040000 588.476000 7.564000 7.000000 0.564000
mrcuda 2097152 512 30.228000 24.218000 6.010000 5.570000 0.440000
mrcuda 2097152 512 53.880000 46.302000 7.578000 7.017000 0.561000
mrcuda 2097152 512 45.249000 38.536000 6.713000 6.232000 0.481000
mrcuda 2097152 512 64.047000 56.559000 7.488000 6.957000 0.531000
mrcuda 2097152 512 40.850000 35.386000 5.464000 5.057000 0.407000
mrcuda 2097152 512 50.910000 44.361000 6.549000 6.083000 0.466000
mrcuda 2097152 512 202.394000 193.625000 8.769000 8.131000 0.638000
mrcuda 2097152 512 59.491000 52.609000 6.882000 6.410000 0.472000
mrcuda 2097152 512 77.118000 71.038000 6.080000 5.628000 0.452000
mrcuda 2097152 512 77.376000 69.954000 7.422000 6.893000 0.529000
mrcuda 4194304 512 37.450000 30.438000 7.012000 6.527000 0.485000
mrcuda 4194304 512 142.670000 135.028000 7.642000 7.167000 0.475000
mrcuda 4194304 512 698.342000 686.380000 11.962000 11.075000 0.887000
mrcuda 4194304 512 72.983000 64.881000 8.102000 7.613000 0.489000
mrcuda 4194304 512 97.181000 88.450000 8.731000 8.197000 0.534000
mrcuda 4194304 512 115.023000 107.665000 7.358000 6.894000 0.464000
mrcuda 4194304 512 111.601000 104.686000 6.915000 6.437000 0.478000
mrcuda 4194304 512 41.654000 35.578000 6.076000 5.660000 0.416000
mrcuda 4194304 512 59.506000 52.899000 6.607000 6.198000 0.409000
mrcuda 4194304 512 51.138000 43.932000 7.206000 6.768000 0.438000
mrcuda 8388608 512 136.050000 126.541000 9.509000 8.952000 0.557000
mrcuda 8388608 512 37.788000 30.056000 7.732000 7.268000 0.464000
mrcuda 8388608 512 236.119000 225.507000 10.612000 9.927000 0.685000
mrcuda 8388608 512 38.620000 30.640000 7.980000 7.456000 0.524000
mrcuda 8388608 512 44.741000 36.405000 8.336000 7.832000 0.504000
mrcuda 8388608 512 73.234000 62.988000 10.246000 9.616000 0.630000
mrcuda 8388608 512 54.768000 45.343000 9.425000 8.812000 0.613000
mrcuda 8388608 512 45.751000 37.327000 8.424000 7.907000 0.517000
mrcuda 8388608 512 36.343000 30.519000 5.824000 5.478000 0.346000
mrcuda 8388608 512 37.742000 30.285000 7.457000 7.025000 0.432000
mrcuda 16777216 512 64.167000 52.356000 11.811000 11.203000 0.608000
mrcuda 16777216 512 51.689000 41.356000 10.333000 9.851000 0.482000
mrcuda 16777216 512 46.791000 35.180000 11.611000 11.048000 0.563000
mrcuda 16777216 512 70.776000 57.906000 12.870000 12.267000 0.603000
mrcuda 16777216 512 46.594000 36.591000 10.003000 9.505000 0.498000
mrcuda 16777216 512 43.363000 32.747000 10.616000 10.128000 0.488000
mrcuda 16777216 512 43.262000 32.869000 10.393000 9.886000 0.507000
mrcuda 16777216 512 38.673000 29.742000 8.931000 8.514000 0.417000
mrcuda 16777216 512 45.539000 35.179000 10.360000 9.818000 0.542000
mrcuda 16777216 512 42.707000 32.713000 9.994000 9.473000 0.521000
mrcuda 33554432 512 56.731000 40.593000 16.138000 15.483000 0.655000
mrcuda 33554432 512 56.869000 41.797000 15.072000 14.512000 0.560000
mrcuda 33554432 512 54.459000 38.720000 15.739000 15.169000 0.570000
mrcuda 33554432 512 53.085000 38.141000 14.944000 14.343000 0.601000
mrcuda 33554432 512 54.350000 38.767000 15.583000 14.984000 0.599000
mrcuda 33554432 512 77.846000 60.197000 17.649000 17.046000 0.603000
mrcuda 33554432 512 83.589000 65.829000 17.760000 17.099000 0.661000
mrcuda 33554432 512 57.713000 41.133000 16.580000 15.960000 0.620000
mrcuda 33554432 512 54.921000 38.842000 16.079000 15.472000 0.607000
mrcuda 33554432 512 54.098000 38.672000 15.426000 14.885000 0.541000
mrcuda 67108864 512 102.675000 74.374000 28.301000 27.535000 0.766000
mrcuda 67108864 512 97.301000 70.404000 26.897000 26.169000 0.728000
mrcuda 67108864 512 75.274000 52.779000 22.495000 21.858000 0.637000
mrcuda 67108864 512 79.955000 54.673000 25.282000 24.570000 0.712000
mrcuda 67108864 512 103.154000 74.496000 28.658000 27.872000 0.786000
mrcuda 67108864 512 96.868000 68.264000 28.604000 27.840000 0.764000
mrcuda 67108864 512 102.722000 75.858000 26.864000 26.144000 0.720000
mrcuda 67108864 512 102.672000 74.143000 28.529000 27.791000 0.738000
mrcuda 67108864 512 79.080000 54.274000 24.806000 24.154000 0.652000
mrcuda 67108864 512 80.189000 54.718000 25.471000 24.811000 0.660000
mrcuda 134217728 512 139.877000 91.213000 48.664000 47.875000 0.789000
mrcuda 134217728 512 130.348000 85.466000 44.882000 44.061000 0.821000
mrcuda 134217728 512 139.732000 92.137000 47.595000 46.767000 0.828000
mrcuda 134217728 512 133.676000 87.584000 46.092000 45.301000 0.791000
mrcuda 134217728 512 139.945000 92.253000 47.692000 46.865000 0.827000
mrcuda 134217728 512 141.672000 93.741000 47.931000 47.159000 0.772000
mrcuda 134217728 512 130.093000 85.538000 44.555000 43.798000 0.757000
mrcuda 134217728 512 136.510000 89.752000 46.758000 45.946000 0.812000
mrcuda 134217728 512 132.900000 86.313000 46.587000 45.785000 0.802000
mrcuda 134217728 512 139.914000 93.329000 46.585000 45.773000 0.812000
mrcuda 268435456 512 230.765000 148.207000 82.558000 81.729000 0.829000
mrcuda 268435456 512 230.722000 147.695000 83.027000 82.260000 0.767000
mrcuda 268435456 512 229.522000 146.861000 82.661000 81.750000 0.911000
mrcuda 268435456 512 228.624000 147.578000 81.046000 80.195000 0.851000
mrcuda 268435456 512 230.561000 147.787000 82.774000 81.968000 0.806000
mrcuda 268435456 512 230.934000 148.116000 82.818000 82.012000 0.806000
mrcuda 268435456 512 229.169000 147.767000 81.402000 80.544000 0.858000
mrcuda 268435456 512 229.795000 147.481000 82.314000 81.440000 0.874000
mrcuda 268435456 512 231.352000 148.148000 83.204000 82.363000 0.841000
mrcuda 268435456 512 231.133000 148.043000 83.090000 82.275000 0.815000
mrcuda 536870912 512 492.669000 330.833000 161.836000 160.954000 0.882000
mrcuda 536870912 512 483.503000 324.071000 159.432000 158.513000 0.919000
mrcuda 536870912 512 493.584000 331.779000 161.805000 160.908000 0.897000
mrcuda 536870912 512 492.194000 330.418000 161.776000 160.821000 0.955000
mrcuda 536870912 512 493.629000 332.290000 161.339000 160.418000 0.921000
mrcuda 536870912 512 493.780000 331.353000 162.427000 161.512000 0.915000
mrcuda 536870912 512 490.062000 331.725000 158.337000 157.432000 0.905000
mrcuda 536870912 512 493.370000 331.738000 161.632000 160.706000 0.926000
mrcuda 536870912 512 493.496000 331.696000 161.800000 160.876000 0.924000
mrcuda 536870912 512 493.889000 331.424000 162.465000 161.546000 0.919000
mrcuda 1048576 1024 891.626000 875.555000 16.071000 14.795000 1.276000
mrcuda 1048576 1024 878.436000 860.774000 17.662000 16.220000 1.442000
mrcuda 1048576 1024 1685.304000 1664.009000 21.295000 19.559000 1.736000
mrcuda 1048576 1024 1290.010000 1272.428000 17.582000 16.122000 1.460000
mrcuda 1048576 1024 1138.342000 1120.421000 17.921000 16.454000 1.467000
mrcuda 1048576 1024 1033.628000 1016.969000 16.659000 15.278000 1.381000
mrcuda 1048576 1024 1036.929000 1020.596000 16.333000 15.045000 1.288000
mrcuda 1048576 1024 1602.738000 1582.294000 20.444000 18.732000 1.712000
mrcuda 1048576 1024 1295.923000 1278.929000 16.994000 15.655000 1.339000
mrcuda 1048576 1024 1188.534000 1171.371000 17.163000 15.772000 1.391000
mrcuda 2097152 1024 1284.733000 1265.393000 19.340000 17.838000 1.502000
mrcuda 2097152 1024 1507.544000 1488.838000 18.706000 17.199000 1.507000
mrcuda 2097152 1024 1830.062000 1808.668000 21.394000 19.646000 1.748000
mrcuda 2097152 1024 1636.245000 1615.066000 21.179000 19.446000 1.733000
mrcuda 2097152 1024 504.142000 488.514000 15.628000 14.384000 1.244000
mrcuda 2097152 1024 771.455000 755.785000 15.670000 14.423000 1.247000
mrcuda 2097152 1024 742.729000 726.359000 16.370000 15.090000 1.280000
mrcuda 2097152 1024 825.210000 809.055000 16.155000 14.929000 1.226000
mrcuda 2097152 1024 1199.142000 1181.334000 17.808000 16.394000 1.414000
mrcuda 2097152 1024 694.258000 679.352000 14.906000 13.697000 1.209000
mrcuda 4194304 1024 943.809000 926.434000 17.375000 16.042000 1.333000
mrcuda 4194304 1024 221.731000 206.593000 15.138000 14.033000 1.105000
mrcuda 4194304 1024 239.386000 225.436000 13.950000 12.926000 1.024000
mrcuda 4194304 1024 135.988000 122.561000 13.427000 12.404000 1.023000
mrcuda 4194304 1024 412.721000 398.398000 14.323000 13.264000 1.059000
mrcuda 4194304 1024 136.744000 123.520000 13.224000 12.265000 0.959000
mrcuda 4194304 1024 258.218000 243.408000 14.810000 13.744000 1.066000
mrcuda 4194304 1024 91.943000 78.624000 13.319000 12.298000 1.021000
mrcuda 4194304 1024 184.500000 168.954000 15.546000 14.346000 1.200000
mrcuda 4194304 1024 117.725000 102.893000 14.832000 13.776000 1.056000
mrcuda 8388608 1024 114.037000 99.419000 14.618000 13.670000 0.948000
mrcuda 8388608 1024 217.413000 202.543000 14.870000 13.803000 1.067000
mrcuda 8388608 1024 165.818000 150.681000 15.137000 14.072000 1.065000
mrcuda 8388608 1024 93.035000 80.354000 12.681000 11.891000 0.790000
mrcuda 8388608 1024 177.193000 163.401000 13.792000 12.897000 0.895000
mrcuda 8388608 1024 902.600000 882.243000 20.357000 19.012000 1.345000
mrcuda 8388608 1024 234.868000 219.010000 15.858000 14.819000 1.039000
mrcuda 8388608 1024 148.756000 136.581000 12.175000 11.365000 0.810000
mrcuda 8388608 1024 156.436000 141.819000 14.617000 13.606000 1.011000
mrcuda 8388608 1024 164.790000 148.445000 16.345000 15.234000 1.111000
mrcuda 16777216 1024 96.277000 77.598000 18.679000 17.531000 1.148000
mrcuda 16777216 1024 103.305000 84.772000 18.533000 17.328000 1.205000
mrcuda 16777216 1024 114.655000 96.717000 17.938000 16.840000 1.098000
mrcuda 16777216 1024 100.408000 82.345000 18.063000 17.013000 1.050000
mrcuda 16777216 1024 81.868000 64.001000 17.867000 16.883000 0.984000
mrcuda 16777216 1024 101.800000 84.850000 16.950000 15.887000 1.063000
mrcuda 16777216 1024 119.946000 102.377000 17.569000 16.595000 0.974000
mrcuda 16777216 1024 143.110000 124.840000 18.270000 17.180000 1.090000
mrcuda 16777216 1024 170.374000 150.598000 19.776000 18.590000 1.186000
mrcuda 16777216 1024 321.348000 300.586000 20.762000 19.440000 1.322000
mrcuda 33554432 1024 103.809000 81.005000 22.804000 21.711000 1.093000
mrcuda 33554432 1024 96.392000 73.404000 22.988000 21.765000 1.223000
mrcuda 33554432 1024 136.732000 110.846000 25.886000 24.597000 1.289000
mrcuda 33554432 1024 92.839000 70.667000 22.172000 21.051000 1.121000
mrcuda 33554432 1024 102.068000 79.281000 22.787000 21.681000 1.106000
mrcuda 33554432 1024 86.548000 68.101000 18.447000 17.485000 0.962000
mrcuda 33554432 1024 92.343000 69.701000 22.642000 21.514000 1.128000
mrcuda 33554432 1024 95.257000 74.073000 21.184000 20.131000 1.053000
mrcuda 33554432 1024 124.957000 99.988000 24.969000 23.773000 1.196000
mrcuda 33554432 1024 73.241000 59.901000 13.340000 12.671000 0.669000
mrcuda 67108864 1024 131.059000 94.439000 36.620000 35.171000 1.449000
mrcuda 67108864 1024 124.655000 89.010000 35.645000 34.274000 1.371000
mrcuda 67108864 1024 131.286000 94.422000 36.864000 35.407000 1.457000
mrcuda 67108864 1024 133.947000 97.468000 36.479000 35.119000 1.360000
mrcuda 67108864 1024 143.041000 106.129000 36.912000 35.479000 1.433000
mrcuda 67108864 1024 132.876000 96.609000 36.267000 34.929000 1.338000
mrcuda 67108864 1024 128.949000 92.830000 36.119000 34.770000 1.349000
mrcuda 67108864 1024 125.076000 89.051000 36.025000 34.644000 1.381000
mrcuda 67108864 1024 133.036000 97.285000 35.751000 34.382000 1.369000
mrcuda 67108864 1024 129.562000 93.391000 36.171000 34.677000 1.494000
mrcuda 134217728 1024 179.876000 122.732000 57.144000 55.617000 1.527000
mrcuda 134217728 1024 177.711000 120.254000 57.457000 55.852000 1.605000
mrcuda 134217728 1024 180.538000 123.700000 56.838000 55.320000 1.518000
mrcuda 134217728 1024 178.035000 121.474000 56.561000 55.029000 1.532000
mrcuda 134217728 1024 181.290000 123.450000 57.840000 56.268000 1.572000
mrcuda 134217728 1024 180.546000 123.181000 57.365000 55.828000 1.537000
mrcuda 134217728 1024 171.360000 115.675000 55.685000 54.141000 1.544000
mrcuda 134217728 1024 184.055000 126.925000 57.130000 55.551000 1.579000
mrcuda 134217728 1024 171.775000 116.293000 55.482000 53.874000 1.608000
mrcuda 134217728 1024 186.924000 129.354000 57.570000 56.073000 1.497000
mrcuda 268435456 1024 279.473000 181.963000 97.510000 95.844000 1.666000
mrcuda 268435456 1024 285.305000 191.229000 94.076000 92.482000 1.594000
mrcuda 268435456 1024 270.891000 175.693000 95.198000 93.565000 1.633000
mrcuda 268435456 1024 260.308000 166.254000 94.054000 92.453000 1.601000
mrcuda 268435456 1024 292.484000 197.607000 94.877000 93.250000 1.627000
mrcuda 268435456 1024 271.408000 177.159000 94.249000 92.665000 1.584000
mrcuda 268435456 1024 278.049000 183.468000 94.581000 92.860000 1.721000
mrcuda 268435456 1024 267.843000 175.428000 92.415000 90.875000 1.540000
mrcuda 268435456 1024 271.775000 176.708000 95.067000 93.063000 2.004000
mrcuda 268435456 1024 273.096000 179.429000 93.667000 92.037000 1.630000
mrcuda 536870912 1024 467.024000 297.752000 169.272000 167.521000 1.751000
mrcuda 536870912 1024 464.251000 298.165000 166.086000 164.454000 1.632000
mrcuda 536870912 1024 466.503000 297.964000 168.539000 166.883000 1.656000
mrcuda 536870912 1024 466.581000 297.627000 168.954000 167.272000 1.682000
mrcuda 536870912 1024 468.931000 298.000000 170.931000 169.209000 1.722000
mrcuda 536870912 1024 464.773000 297.373000 167.400000 165.780000 1.620000
mrcuda 536870912 1024 466.802000 297.498000 169.304000 167.619000 1.685000
mrcuda 536870912 1024 462.864000 296.938000 165.926000 164.170000 1.756000
mrcuda 536870912 1024 467.120000 297.618000 169.502000 167.736000 1.766000
mrcuda 536870912 1024 466.122000 297.674000 168.448000 166.729000 1.719000
mrcuda 1 1 2.595000 2.541000 0.054000 0.040000 0.014000
mrcuda 1 1 1.653000 1.628000 0.025000 0.017000 0.008000
mrcuda 1 1 2.572000 2.548000 0.024000 0.016000 0.008000
mrcuda 1 1 1.855000 1.827000 0.028000 0.019000 0.009000
mrcuda 1 1 1.724000 1.700000 0.024000 0.016000 0.008000
mrcuda 1 1 2.497000 2.465000 0.032000 0.020000 0.012000
mrcuda 1 1 2.258000 2.233000 0.025000 0.016000 0.009000
mrcuda 1 1 2.492000 2.465000 0.027000 0.019000 0.008000
mrcuda 1 1 1.910000 1.884000 0.026000 0.018000 0.008000
mrcuda 1 1 1.890000 1.861000 0.029000 0.021000 0.008000
mrcuda 2 1 2.404000 2.379000 0.025000 0.016000 0.009000
mrcuda 2 1 2.568000 2.544000 0.024000 0.016000 0.008000
mrcuda 2 1 1.632000 1.607000 0.025000 0.017000 0.008000
mrcuda 2 1 2.460000 2.435000 0.025000 0.016000 0.009000
mrcuda 2 1 2.476000 2.453000 0.023000 0.016000 0.007000
mrcuda 2 1 1.863000 1.839000 0.024000 0.017000 0.007000
mrcuda 2 1 2.102000 2.076000 0.026000 0.018000 0.008000
mrcuda 2 1 2.100000 2.068000 0.032000 0.024000 0.008000
mrcuda 2 1 2.271000 2.240000 0.031000 0.022000 0.009000
mrcuda 2 1 1.978000 1.954000 0.024000 0.017000 0.007000
mrcuda 4 1 2.214000 2.188000 0.026000 0.018000 0.008000
mrcuda 4 1 2.092000 2.071000 0.021000 0.014000 0.007000
mrcuda 4 1 1.806000 1.782000 0.024000 0.016000 0.008000
mrcuda 4 1 2.497000 2.473000 0.024000 0.016000 0.008000
mrcuda 4 1 1.652000 1.626000 0.026000 0.018000 0.008000
